name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
天银机电,13.51,25.25,39.6923,165.2762,0.503,654.4803,1.9921,3.0843,116.7202,4.1319,87.127,0.8696,413.9834,22.6139,31.7466,38.5835,40.17,-5.4545,42.3648,4.0888,3.6109,160.1398,-3507.2583,83.9775,16.0225,0.1832,0.0814,0.7233,0.5079,54.4443
联创互联,5,8.64,22.0202,201.4022,0.3411,2330.9396,3.9481,2.3133,155.6218,35.9905,10.0026,1.622,221.9482,141.6535,623.8325,136.9423,104.0823,20,140.5816,2.0774,2.0357,27.187,11954.8236,79.6217,20.3783,-0.021,-0.0097,-0.2469,-0.0476,-4.8308
红宇新材,1.14,4.59,38.7885,9.1354,0.0207,198.7161,0.4503,0.8346,431.3444,0.9572,376.0969,0.2933,1227.4122,-20.6904,-73.852,0.2021,2.4646,-73.75,-0.2911,2.5026,1.9342,56.7769,254.8801,76.6821,23.3179,-0.4582,-0.0819,-10.889,-0.3514,-35.5003
南大光电,0.63,7.44,39.271,7.5487,0.0469,101.3255,0.6298,1.8248,197.2819,0.6881,523.1798,0.1115,3228.6996,-15.8233,-88.3528,-0.8878,-1.1053,-83.0318,-0.7131,30.3192,27.5604,357.0078,-13.844,94.2719,5.7281,0.3263,0.0257,6.3161,0.4492,111.6861
泰格医药,8.64,11.97,38.0289,140.652,0.2961,1174.5382,2.4734,2.8353,126.9707,2928.2675,0.1229,1.3171,273.3278,22.7316,-9.8399,72.6017,48.3405,-16.6667,62.2996,2.5123,2.5121,83.6363,-54903.1787,77.0323,22.9677,0.1634,0.0804,1.2241,0.3499,44.0382
长亮科技,12.45,15.55,52.3521,101.2529,0.3465,650.8089,2.2273,2.1964,163.9046,169.1527,2.1283,1.0447,344.5965,49.1839,181.8732,16.8793,14.8884,31.8872,15.6352,4.0447,4.0324,165.3525,1721.5674,71.067,28.933,-0.0334,-0.0188,-0.2099,-0.065,-12.2788
金卡智能,3.23,10.25,42.3606,87.6084,0.3728,854.2518,3.6355,2.2982,156.6443,3.7969,94.8142,0.758,474.934,44.129,7.7111,178.7335,165.5587,4.3478,189.8185,3.506,3.0605,89.6727,37419.2936,83.4265,16.5735,0.3039,0.0779,2.7056,0.4703,57.3788
华鹏飞,7.13,18.96,34.1711,131.9022,0.4449,695.6838,2.3465,2.6279,136.9915,2.6368,136.5291,0.8502,423.4298,-10.4731,55.291,10.6671,22.8937,15.7895,6.8003,1.7232,1.1748,29.2472,2806.0437,73.3351,26.6649,0.4828,0.1277,2.4632,0.4787,62.7742
永贵电器,6.05,16.89,41.1172,161.38,0.4195,955.3673,2.484,2.425,148.4536,2.7191,132.3967,0.8704,413.6029,86.9134,40.671,145.5359,142.3793,32.1974,148.7484,3.7004,3.0546,136.1158,-1984.4005,86.8864,13.1136,0.041,0.0126,0.2477,0.0961,9.7938
北信源,3.74,16.32,62.9109,80.3472,0.1385,492.2998,0.8488,0.9603,374.8828,8.2761,43.4987,0.3636,990.099,4.7412,13.4564,156.5099,138.2585,-42.3077,155.986,12.7456,12.528,866.1459,-1341.9325,92.8413,7.1587,-0.0413,-0.0088,-0.2533,-0.1227,-12.9588
东土科技,5.95,18.6,51.2438,123.1439,0.2382,661.8056,1.2802,2.1173,170.0279,3.4558,104.1727,0.7555,476.5056,64.402,72.5674,80.723,78.3747,46.4014,88.2436,3.5104,3.1074,140.578,-6117.8912,82.6847,17.3153,0.0639,0.0167,0.3504,0.0963,13.1888
东华测试,0.57,1.52,57.1469,1.9783,0.0142,129.8056,0.9381,2.1745,165.5553,1.1447,314.4929,0.5055,712.1662,13.6714,-75.7723,1.4112,4.0633,-75.7627,1.4112,13.219,10.6463,548.422,-222.2793,90.8356,9.1644,0.1085,0.037,7.1168,0.4043,75.6207
蒙草生态,12.03,11.86,31.6699,339.313,0.3384,2860.5064,2.8529,0.9817,366.7108,4.3038,83.647,0.6209,579.8035,61.7571,113.0532,38.5553,54.3289,-2.7778,37.0527,1.5235,1.382,40.4452,710.4324,43.8097,56.1903,0.0369,0.015,0.2857,0.0268,2.882
光一科技,4.52,7.83,30.7452,63.7867,0.3839,814.2981,4.9018,1.0754,334.7592,5.2782,68.2051,0.6595,545.8681,15.0669,63.198,6.6697,4.0786,58.4352,6.0253,1.8618,1.717,44.5456,1697.912,66.7349,33.2651,0.1906,0.0685,1.9253,0.2058,23.1739
我武生物,19.7,41.39,96.2974,129.201,0.7995,312.0858,1.9312,4.3918,81.9709,0.9963,361.3369,0.6098,590.3575,16.8399,9.6628,12.4655,13.9671,9.589,12.4655,14.7873,14.4023,645.7588,-3368.4033,94.0711,5.9289,0.3934,0.1762,0.9502,2.9714,336.6886
楚天科技,8.56,13.8,44.9324,143.125,0.3206,1036.7399,2.3228,1.7001,211.7522,1.0073,357.391,0.7221,498.5459,6.351,-6.6915,9.9587,20.7308,-46.7742,9.9587,1.483,0.8812,14.8621,3667.978,57.9891,42.0109,-0.0289,-0.0104,-0.2092,-0.0247,-2.7522
全通教育,5.1,10.53,33.2513,102.9437,0.1624,977.1611,1.5418,3.8325,93.9335,33.1662,10.8544,1.063,338.6642,122.5786,23.4237,5.869,9.4414,-62.7907,4.7078,2.1117,2.0709,94.1004,-37936.0483,82.3624,17.6376,-0.0429,-0.0163,-0.2935,-0.0926,-9.8388
炬华科技,19.58,21.39,36.5963,255.4901,0.7044,1193.9978,3.2921,2.7623,130.3262,2.8004,128.5531,0.8085,445.269,9.8599,8.1969,20.9709,10.8121,-28.2828,20.6668,2.9531,2.5258,143.5251,-1691.9329,72.8591,27.1409,0.2014,0.1339,0.9412,0.4935,49.4028
天翔环境,7.28,11.78,38.4962,126.5941,0.2907,1073.8686,2.4663,1.6257,221.4431,1.2339,291.7578,0.387,930.2326,117.4746,146.6742,7.4463,10.1515,-34.2219,6.9522,1.8378,1.5851,82.7749,305.9177,42.1246,57.8754,0.0329,0.0083,0.2655,0.0144,2.2475
博腾股份,13.33,12.9,39.664,171.1897,0.4027,1326.634,3.1207,4.7111,76.4153,2.7912,128.9768,1.4073,255.809,29.9082,53.7818,16.1533,20.6795,51.8519,14.6548,0.8447,0.623,34.7971,948.3922,47.714,52.286,0.2151,0.0994,1.7565,0.19,21.652
中文在线,1.38,5.82,48.3214,35.0447,0.123,601.5156,2.1113,3.8928,92.4784,41.3201,8.7125,0.5452,660.3081,54.1375,25.125,395.4665,224.5354,-48.5714,395.8006,6.0604,6.0386,493.5704,-1617.3096,89.2099,10.7901,0.3325,0.0701,5.4436,0.6498,69.7502
恒华科技,17.19,20.79,42.6798,125.4289,0.713,603.3027,3.4297,1.585,227.1293,5.603,64.2513,0.827,435.3083,53.9879,47.4743,17.2387,39.5707,54.3478,15.8253,3.3381,3.1128,104.5736,7134.2532,74.4584,25.5416,0.024,0.0143,0.1077,0.0561,5.6414
创意信息,4.15,10.49,27.7386,116.8889,0.4447,1113.522,4.2364,1.8721,192.2974,4.7202,76.268,0.6984,515.4639,79.3884,23.434,112.5185,123.3326,-38.5047,112.7886,2.425,2.1211,111.1655,2010.8699,74.745,25.255,0.004,0.0012,0.0367,0.0046,0.4726
东方网力,9.71,22.59,58.8143,334.7107,0.3912,1481.2469,1.7315,1.5137,237.8278,2.5835,139.3458,0.5442,661.5215,45.6798,30.7741,70.4669,48.7565,-50.1132,75.4245,2.7177,2.5247,131.1965,1071.6933,66.6077,33.3923,0.0577,0.0157,0.2421,0.0469,6.8042
汇金股份,4.2,6.76,46.9351,45.7367,0.084,676.019,1.2427,2.4869,144.7585,3.5181,102.328,0.8644,416.4739,32.8332,-2.0463,10.1383,20.5105,-60.7376,5.3826,2.5235,2.2129,114.2524,3139.8705,74.5144,25.4856,0.064,0.0247,0.5738,0.0968,12.7311
绿盟科技,11.46,20.18,77.811,220.1241,0.5913,1090.6939,2.9298,1.7466,206.1147,11.7413,30.661,0.6657,540.7841,24.2723,13.6924,13.5519,27.1163,10.9091,13.5589,2.5379,2.5026,128.646,-5853.0347,70.7799,29.2201,0.0858,0.0345,0.4256,0.1182,12.7041
安控科技,6.78,9.23,34.8835,86.3167,0.144,934.6475,1.5598,1.5885,226.6289,2.3543,152.9117,0.6762,532.3869,70.666,26.6692,61.1675,85.0397,-52.0183,56.0634,1.6201,1.3535,55.4268,526.795,46.7648,53.2352,-0.0765,-0.0251,-0.6935,-0.0471,-6.2414
汇中股份,9.66,24.76,57.8714,52.9206,0.441,213.6616,1.7805,2.639,136.4153,1.5254,236.0037,0.591,609.1371,0.547,-21.1997,6.315,7.2946,-21.25,6.315,7.5115,6.2121,295.0538,-2392.2088,90.8693,9.1307,0.2673,0.0948,1.0792,1.0381,111.9523
扬杰科技,9.98,16.95,35.3553,201.8209,0.4271,1190.1628,2.5189,3.4208,105.2385,6.4955,55.423,0.9505,378.748,42.7236,46.0417,138.3472,87.0582,42.4242,139.2807,4.3727,4.0648,54.0011,-3440.7862,81.3716,18.6284,0.213,0.1019,1.2532,0.5468,63.0437
恒通科技,6.23,6.05,13.3433,50.2187,0.2579,829.6764,4.2617,2.1016,171.2981,7.2119,49.9175,1.1773,305.7844,84.1024,17.3273,7.5846,14.2648,13.0435,5.6986,1.7906,1.4831,41.0926,808.1756,64.146,35.854,0.0435,0.0277,0.7128,0.0772,8.9914
鹏翎股份,12.39,14.46,30.5041,157.315,0.8465,1087.8385,5.8538,6.2566,57.5392,4.157,86.6009,1.2427,289.6918,10.4044,26.0997,12.4301,10.3924,24.6377,12.4301,4.415,3.4405,165.2505,-5218.4813,80.98,19.02,0.1138,0.079,0.7871,0.4155,58.7074
易事特,12.87,8.99,17.2608,471.645,0.8188,5245.3638,9.1071,2.2152,162.5135,9.1015,39.5539,1.0298,349.5824,42.4447,68.7906,174.3921,106.6274,-19.2072,175.0003,1.4055,1.313,46.0759,1715.1146,40.4906,59.5094,0.1073,0.0614,1.1962,0.1031,11.4187
赢时胜,4.71,34.5,81.9905,121.0394,0.4075,350.8084,1.1811,2.3185,155.2728,26.2478,13.7154,0.3661,983.3379,40.2643,110.6053,465.0941,434.8298,-20.0189,461.046,15.7879,15.7639,1077.6472,-1307.4631,95.7641,4.2359,0.151,0.0195,0.4349,0.4607,52.7268
鼎捷软件,3.51,3.6,82.4306,41.0822,0.1559,1140.0128,4.3274,4.9777,72.3226,25.3188,14.2187,1.1485,313.4523,11.7532,249.664,3.8932,14.9286,166.6667,3.5607,1.6242,1.6112,61.2056,-4954.9139,66.0445,33.9555,0.0898,0.0574,2.4077,0.1691,16.9918
东方通,6.27,34.22,77.8352,111.3636,0.8046,325.3976,2.3512,1.1493,313.2341,8.4139,42.7863,0.4439,810.9935,37.1382,57.546,110.9903,112.8352,43.3089,110.9903,5.4486,5.3623,354.4966,-2379.0496,90.3346,9.6654,0.453,0.075,1.3235,0.7764,79.1919
溢多利,5.97,7.5,39.3291,113.5661,0.2791,1512.441,3.7183,4.5797,78.6078,1.7662,203.8274,1.3141,273.9518,114.9964,81.0385,45.1422,30.892,-57.843,46.5832,1.6719,0.9244,28.1889,564.1135,64.0108,35.9892,-0.0292,-0.0137,-0.3037,-0.0382,-5.4245
斯莱克,10.49,27.92,51.0321,108.487,0.8667,388.4543,3.1035,2.391,150.5646,0.8114,443.6776,0.5449,660.6717,11.5185,7.6436,58.6855,46.6163,8.3333,61.6198,5.7306,4.2079,118.6969,-2932.2482,86.5831,13.4169,0.0561,0.0178,0.2084,0.1327,14.0218
光环新网,5.53,14.46,27.6203,335.1598,0.4634,2317.6266,3.2047,7.1918,50.057,758.8248,0.4744,1.4892,241.7405,291.8018,190.0836,459.141,465.9684,138.0952,694.669,2.6646,2.6616,25.7618,717.0683,72.2582,27.7418,0.2069,0.0538,1.4478,0.1938,46.6769
三联虹普,9.93,33.03,57.6094,81.7275,0.5472,247.3623,1.6562,4.6933,76.7051,2.3,156.5217,0.3778,952.8851,-34.1433,-28.9454,9.3306,3.3622,-28.9904,6.7294,2.8185,2.6761,221.7152,1278.1951,68.6436,31.3564,0.156,0.0314,0.4719,0.1003,20.2764
雪浪环境,11.44,12.73,32.9155,88.7073,0.7392,696.3231,5.8026,1.7865,201.5113,3.0024,119.9041,0.7989,450.6196,20.1511,47.1094,12.1473,15.0551,56.8428,10.9509,1.3001,1.0451,19.7486,1199.9465,52.1087,47.8913,-0.0263,-0.0113,-0.1766,-0.0236,-2.476
飞天诚信,7.61,13.44,40.7208,119.5896,0.286,889.4319,2.1276,19.9286,18.0645,1.6701,215.556,0.5351,672.7714,-2.4314,-37.1548,4.2678,3.3539,-67.0455,4.639,8.1666,6.4563,392.8749,-625.2681,87.6443,12.3557,0.1111,0.0545,0.867,0.4412,47.8323
富邦股份,11.91,17.16,44.7613,85.3129,0.6826,496.9198,3.9762,3.3868,106.295,4.1018,87.7663,0.8174,440.4208,26.6531,26.7739,11.0947,38.9815,32.6923,15.4778,1.307,1.1436,60.9225,1966.4708,60.3342,39.6658,0.19,0.0787,1.1276,0.1984,19.9753
国祯环保,8.59,8.87,32.8884,129.8183,0.4246,1462.6935,4.7844,2.4586,146.4248,7.4362,48.4118,0.9761,368.8147,39.7971,80.4759,79.8949,36.2485,57.6923,82.5292,0.983,0.8845,40.017,272.5105,30.4284,69.5716,-0.3563,-0.0962,-3.5447,-0.1383,-29.8227
艾比森,15.53,12.98,34.7435,151.3531,0.474,1165.9984,3.6522,4.2831,84.0513,4.35,82.7586,1.1676,308.3248,15.0423,20.3908,13.9063,25.09,-40.3107,13.7667,1.661,1.3831,69.3043,-387.3807,59.6512,40.3488,0.0608,0.043,0.4618,0.1066,10.6725
天华超净,2,2.71,22.5869,16.0679,0.0466,590.9887,1.7152,3.4311,104.9226,5.056,71.2025,1.3914,258.7322,28.4396,-63.7184,-0.7797,4.5857,-87.5,-1.37,2.2014,1.6798,60.843,-464.797,80.1326,19.8674,0.0371,0.0216,1.247,0.1088,11.2933
康跃科技,1.16,1.79,32.5547,4.2211,0.0253,234.866,1.4091,2.3809,151.2033,2.0175,178.4387,0.6551,549.5344,22.8054,-41.8308,-0.284,7.6973,0,0.2458,1.2081,0.9547,38.4703,94.1797,48.5063,51.4937,-0.0767,-0.0241,-7.8283,-0.0467,-5.6139
中来股份,17.08,11.9,30.8531,165.1645,0.9035,1387.7096,7.5916,3.8131,94.4114,4.2185,85.3384,0.8709,413.3655,89.0522,53.2881,12.9587,117.1018,2.2222,15.8993,1.8074,1.5481,58.6438,603.2767,28.7528,71.2472,-0.1103,-0.0441,-0.927,-0.0619,-12.9268
天孚通信,16.05,39.21,61.7441,121.5777,0.6541,310.0471,1.6682,3.3483,107.5172,2.9824,120.7082,0.5599,642.972,30.8045,17.733,11.8066,15.3479,-54.5694,11.8066,9.9077,9.1232,387.6492,-2198.6354,92.7807,7.2193,0.4952,0.1881,1.2627,2.6061,268.1004
菲利华,13.24,24.5,48.0936,108.0311,0.5489,440.8132,2.2399,4.9243,73.1068,5.3241,67.6171,0.6944,518.4332,29.5454,28.4261,13.4642,19.363,-15.165,13.3842,3.2734,3.0069,160.0859,-1466.065,78.8682,21.1318,0.238,0.1013,0.9705,0.4796,57.669
迪瑞医疗,11.45,16.49,62.6057,125.1362,0.816,758.6942,4.9474,5.0023,71.9669,1.9572,183.9362,1.033,348.4995,33.7316,31.3239,7.0069,5.1735,15.493,9.5216,2.2921,1.8102,70.9838,5526.9834,74.0469,25.9531,0.2817,0.115,1.3569,0.4432,65.9326
飞凯材料,8.67,17.33,44.6538,67.7868,0.6517,391.0402,3.76,2.7838,129.3196,4.1077,87.6403,0.7339,490.53,-9.4967,-35.6329,6.4572,14.8294,-35.6436,6.4489,1.5367,1.374,49.7069,1240.2032,68.3134,31.6866,0.15,0.0513,0.8659,0.1618,17.4492
京天利,3.47,5.26,30.6542,15.1319,0.0995,287.5019,1.8914,13.0873,27.5076,42.5466,8.4613,0.7002,514.1388,55.0744,-56.068,3.1472,11.7334,-54.5455,2.0705,11.8696,11.7769,290.7977,-920.9844,88.643,11.357,0.1111,0.0633,2.0237,0.557,87.7252
劲拓股份,12.13,15.86,39.4847,52.1082,0.4342,328.4985,2.7374,2.5209,142.8061,2.4783,145.2609,0.7446,483.4811,27.6017,64.2387,12.039,22.0653,61.0487,12.026,3.74,3.0249,172.02,-1189.9726,75.0437,24.9563,0.0802,0.046,0.505,0.1844,20.2834
花园生物,5.81,13.3,37.023,43.7728,0.2413,329.0938,1.8141,5.7319,62.8064,1.2105,297.3978,0.972,370.3704,117.6243,262.5166,5.7655,11.336,242.8571,5.7655,3.1797,1.7968,48.8626,-787.9555,85.8553,14.1447,0.1497,0.0562,1.1255,0.3971,41.2906
地尔汉宇,14.3,25.26,41.9053,191.566,1.4295,758.2005,5.6582,4.9124,73.2839,4.1535,86.6739,0.7666,469.6061,8.8891,29.8599,9.7602,9.5718,29.6102,9.5197,8.2235,7.3267,520.6095,-955.2607,90.22,9.78,0.2227,0.1135,0.8958,1.161,137.6425
博济医药,0.48,2.89,48.6565,2.0871,0.0156,72.1515,0.5411,1.1664,308.642,0.613,587.2757,0.1979,1819.1006,-43.02,-92.1109,-0.6569,-0.2502,-92.1813,-1.0585,3.8511,2.9716,126.4892,-0.8584,82.8449,17.1551,-0.4745,-0.066,-16.9102,-0.3846,-41.1873
九强生物,19.57,40.7,68.4558,271.6461,0.5434,667.4027,1.335,2.1069,170.8672,2.2063,163.1691,0.5499,654.6645,17.8737,10.8563,18.1092,16.5918,-43.8776,18.1092,16.6142,15.3632,1017.7416,-2357.3923,94.3519,5.6481,0.3644,0.1653,0.8953,2.927,312.4491
凯发电气,13.35,15.75,33.2854,121.7654,0.4476,772.7343,2.8409,2.4074,149.5389,1.4791,243.3913,0.6426,560.2241,82.4519,73.2627,15.2806,57.4833,-11.7647,15.2278,2.452,1.6237,86.9698,1411.8909,50.9682,49.0318,-0.1621,-0.0694,-1.0253,-0.1415,-20.3143
三环集团,20.71,36.68,47.9118,1059.1864,0.6129,2887.5079,1.671,3.4456,104.4811,4.3863,82.0737,0.6804,529.1005,16.0003,21.0184,19.3978,17.797,-39.2157,19.5149,10.1735,9.2661,101.9209,-22087.7748,87.4295,12.5705,0.3283,0.1611,0.8945,1.2818,211.5723
道氏技术,8.63,12.58,40.3828,101.1465,0.4704,803.6534,3.7379,3.69,97.561,1.9181,187.6857,0.8634,416.9562,45.1783,106.71,106.0029,70.8999,-9.6154,100.9351,2.4489,1.8371,61.1059,3532.9678,66.8031,33.1969,-0.0451,-0.0199,-0.3446,-0.0599,-7.7054
正业科技,6.33,12.13,38.2328,72.8365,0.4021,600.3447,3.3146,2.0637,174.444,2.6437,136.1728,0.9862,365.0375,68.1244,85.1441,113.1251,99.0743,71.5593,113.1251,1.8897,1.3617,34.3772,2519.6962,74.2361,25.7639,0.0857,0.0332,0.7063,0.1289,13.2992
金盾股份,7.33,12.4,40.9946,42.655,0.2665,343.8441,2.149,0.6919,520.3064,6.3558,56.6412,0.5522,651.9377,2.4661,-0.593,6.3355,5.034,0,6.3355,2.4023,2.2577,23.699,1304.7184,65.9563,34.0437,0.0496,0.0193,0.3997,0.0568,6.349
迦南科技,7.71,18.9,49.9683,57.0404,0.44,301.7928,2.328,3.4122,105.5038,1.3332,270.027,0.5239,687.154,38.8074,15.8696,92.5641,87.5438,9.0909,88.2497,3.2176,2.6455,159.5702,-2836.8346,75.6754,24.3246,0.0818,0.0245,0.4139,0.1006,10.2246
快乐购,4.1,2.06,21.1814,66.5281,0.1659,3219.2791,8.0281,31.3209,11.4939,15.1753,23.7228,1.5449,233.0248,15.0726,-31.1503,2.3995,-0.9234,-32,2.6398,3.0573,2.9053,153.2794,-117.6372,71.1753,28.8247,-0.0159,-0.0219,-0.8003,-0.0758,-7.643
中光防雷,8.07,18.26,35.0227,57.7735,0.3428,316.2702,1.8766,3.1093,115.7817,3.8981,92.3527,0.4248,847.4576,-12.0917,-28.302,5.5416,3.6371,-47.2308,5.5416,7.8321,7.2888,329.0907,-1807.214,86.2594,13.7406,0.2168,0.0827,1.1866,0.6018,71.8397
伊之密,12.95,7.54,37.3861,108.8471,0.4535,1442.7151,6.0113,5.8158,61.9003,2.2785,157.9987,1.6022,224.691,21.3498,46.974,10.2011,25.7025,50,9.723,1.1625,0.6149,18.7773,1001.8844,47.6662,52.3338,0.1587,0.1268,2.021,0.2423,27.5077
苏试试验,11.1,13.69,46.1099,53.9738,0.4297,394.234,3.1388,2.4647,146.0624,1.843,195.3337,0.8838,407.332,25.9806,13.9519,11.9851,24.6211,-45.5696,9.3176,2.1629,1.6137,57.9869,6218.2494,69.0076,30.9924,0.0871,0.0449,0.5644,0.1448,14.7655
南华仪器,9.04,20.04,43.5875,35.123,0.4304,175.2379,2.1475,4.2338,85.03,1.8637,193.1641,0.5101,705.744,3.7033,8.8201,9.0601,9.756,-46.7261,9.0601,8.8124,7.4431,82.7222,-476.6638,90.9786,9.0214,0.1991,0.0818,0.9934,0.9062,90.6192
浩丰科技,4.21,13.16,29.9011,61.4181,0.334,466.4677,2.5368,4.5849,78.5186,1.7484,205.9025,0.6337,568.0922,31.6058,7.336,12.4738,21.8751,-76.0563,12.4738,2.8262,2.0113,96.5001,-1250.8783,82.9861,17.0139,0.0835,0.0222,0.6345,0.1303,13.239
五洋停车,6.49,11.98,36.2344,72.6871,0.2995,606.6273,2.5003,2.063,174.5032,2.173,165.6696,0.7387,487.3426,193.4641,226.9752,47.9812,3.2093,7.1429,45.4757,2.6345,2.1309,65.7396,6629.1213,77.8533,22.1467,0.04,0.0166,0.3421,0.075,7.665
力星股份,5.05,11.95,26.7632,58.1378,0.4453,486.1782,3.7239,2.7489,130.9615,3.3155,108.5809,0.7917,454.7177,1.6886,7.3394,98.4816,82.5484,-11.7519,98.4816,9.346,8.2652,126.335,-2492.3744,90.6071,9.3929,0.0688,0.0263,0.575,0.2802,36.2256
博世科,6.28,7.56,27.1858,62.6789,0.4399,828.9691,5.8182,1.697,212.1391,9.0078,39.9654,0.8038,447.8726,64.2586,42.7351,176.0996,120.4875,39.8857,170.0729,1.3329,1.2792,52.7843,514.9036,44.3538,55.6462,-0.0674,-0.0243,-0.913,-0.0437,-5.6984
鲁亿通,5.41,10.61,31.0662,24.7646,0.2299,233.3231,2.1664,0.9361,384.5743,11.486,31.3425,0.5012,718.2761,-25.734,-43.7263,3.9563,5.5919,-55.7692,3.9563,2.8761,2.8081,102.3253,12972.0658,73.9686,26.0314,0.2274,0.0857,2.1421,0.3293,32.9341
航新科技,6.84,14.1,42.7308,59.8622,0.4498,424.5228,3.1902,2.0798,173.0936,1.3833,260.2472,0.679,530.1915,2.8781,-17.0923,6.9664,10.5685,-23.7288,6.9664,2.8842,2.0311,75.3482,-2312.8706,78.7983,21.2017,-0.02,-0.0076,-0.1417,-0.036,-3.7788
环能科技,4.97,14.24,42.4457,69.5338,0.3936,488.0137,2.763,1.4933,241.0768,1.2197,295.1545,0.5177,695.3834,48.0816,39.1031,39.1753,46.3783,14.7059,30.236,2.3004,1.7596,60.1646,-6140.6447,71.4107,28.5893,0.1261,0.0294,0.8715,0.1029,14.7885
唐德影视,17.3,22.73,41.9222,179.1154,0.4477,787.9121,1.9697,1.9125,188.2353,0.6346,567.2865,0.4427,813.1918,46.5972,55.379,18.7059,71.409,-38.3562,19.2264,2.1412,1.2894,36.6796,468.3403,41.6191,58.3809,-0.2214,-0.0688,-1,-0.1179,-17.8345
红相电力,11.88,17.97,52.3752,73.8159,0.2601,410.5575,1.4469,1.5421,233.4479,3.2809,109.726,0.5568,646.5517,34.4967,12.1412,9.4359,17.689,-68.6747,10.0939,3.9633,3.6622,218.6325,-9273.7356,77.173,22.827,0.318,0.146,1.5409,0.6396,64.9141
四通新材,11.18,7.78,14.1668,69.9164,0.2884,898.6216,3.7071,6.5733,54.767,9.4196,38.2182,1.8548,194.091,20.46,13.4788,-0.6759,4.1077,-64.6341,-0.9693,5.2069,4.1929,115.7952,-2358.5432,85.5895,14.4105,0.0338,0.0415,0.4312,0.2881,33.3853
强力新材,12.06,26.39,43.1905,116.0156,0.451,439.5811,1.7091,8.0512,44.7138,2.5268,142.4727,1.1103,324.2367,31.4385,33.9935,59.6484,66.5465,-60.1072,59.787,4.2072,2.9969,76.0234,-4558.5313,88.1835,11.8165,0.2281,0.0919,0.8673,0.7778,98.062
诚益通,8.2,14.4,36.5307,53.7377,0.5524,373.0592,3.8349,2.0831,172.8194,0.8941,402.6395,0.5295,679.8867,8.2914,0.271,7.0192,3.6237,-6.7797,7.0192,2.6136,1.6276,37.0311,-3661.3417,69.5992,30.4008,-0.062,-0.0246,-0.4304,-0.0809,-8.4099
富临精工,6.56,19.53,33.9287,228.8291,0.4486,1171.6362,2.2973,3.253,110.6671,4.2238,85.2313,0.7731,465.6577,36.3306,31.7331,283.3098,234.6438,10.8669,283.3098,2.3653,2.1106,79.6313,-2883.8872,78.0603,21.9397,0.1573,0.0413,0.8052,0.1881,21.0035
蓝思科技,8.59,7.89,25.2772,1203.5948,0.5517,15236.1169,6.9839,4.5577,78.9872,5.8768,61.2578,1.8841,191.0727,-11.5587,-21.8665,34.9436,16.1894,-75.7447,34.2948,0.9173,0.7044,24.2711,12682.7706,59.1299,40.8701,0.2218,0.1419,2.8045,0.3473,36.7366
金石东方,6.34,15.71,34.6287,25.5265,0.1876,162.4145,1.1942,9.855,36.5297,1.9843,181.4242,0.4865,739.9794,38.6829,7.6084,5.0454,11.8782,-50.6053,4.8805,3.9564,3.3007,85.9281,-4794.1552,83.3132,16.6868,0.1549,0.052,0.9999,0.3116,31.3523
中泰股份,8.13,16.86,31.9509,56.8686,0.2323,337.164,1.3773,1.3163,273.4939,1.9514,184.4829,0.4038,891.5305,-27.094,-38.4361,9.136,9.8988,-80.4878,9.136,3.0264,2.5988,99.2786,-88615.3312,68.5764,31.4236,0.1487,0.0492,0.8816,0.1565,17.2219
广生堂,12.02,21.22,86.9544,66.413,0.4681,312.8826,2.2053,22.0144,16.3529,2.6465,136.0287,0.6945,518.3585,1.2816,-35.8295,6.3878,16.6417,-49.3453,6.3878,3.4791,3.3458,313.6236,-619.9974,78.8337,21.1663,0.236,0.1054,1.1119,0.4979,55.7822
清水源,3.83,9.44,26.6128,45.2368,0.2072,478.7742,2.1929,6.1935,58.1255,3.3429,107.6909,0.9495,379.1469,20.2849,15.6314,178.514,210.6848,-64.1194,178.514,2.199,1.6296,110.1751,-6075.6221,78.9488,21.0512,0.0572,0.0183,0.6054,0.0871,9.0845
鹏辉能源,14.59,10.91,24.5813,138.7817,0.5507,1271.3536,5.045,2.3399,153.8527,3.3238,108.3098,1.1693,307.8765,44.6799,60.0247,14.5964,38.1374,-51.3274,14.8317,1.3881,0.9995,14.5658,-2480.7288,50.1592,49.8408,0.0035,0.0023,0.0322,0.0047,0.5119
美康生物,12.26,16.82,54.0759,177.4947,0.5105,1055.0567,3.035,3.8511,93.4798,2.6095,137.9575,0.8452,425.9347,54.442,17.9595,18.0114,63.674,0,12.3919,1.6489,1.335,30.3291,2593.054,64.1598,35.8402,0.0023,0.001,0.013,0.0029,0.2991
运达科技,10.45,22.53,45.7227,134.5964,0.6008,597.3041,2.6665,1.2741,282.5524,1.3754,261.742,0.3938,914.1696,29.8811,4.3995,8.8724,9.7646,-51.9357,8.9252,3.3809,2.9411,163.813,-1430.2072,73.1309,26.8691,0.1109,0.0377,0.4947,0.1402,14.1368
